,iid,age,gender,field_cd,race,goal,match,satis_2,length,numdat_2
2641,195,27.0,Female,10.0,2.0,1.0,No,8.0,3.0,3.0
2642,195,27.0,Female,10.0,2.0,1.0,No,8.0,3.0,3.0
2643,195,27.0,Female,10.0,2.0,1.0,Yes,8.0,3.0,3.0
2644,195,27.0,Female,10.0,2.0,1.0,No,8.0,3.0,3.0
2645,195,27.0,Female,10.0,2.0,1.0,No,8.0,3.0,3.0
2646,195,27.0,Female,10.0,2.0,1.0,No,8.0,3.0,3.0
2647,195,27.0,Female,10.0,2.0,1.0,Yes,8.0,3.0,3.0
2648,196,25.0,Female,7.0,4.0,1.0,Yes,2.0,3.0,3.0
2649,196,25.0,Female,7.0,4.0,1.0,No,2.0,3.0,3.0
2650,196,25.0,Female,7.0,4.0,1.0,No,2.0,3.0,3.0
2651,196,25.0,Female,7.0,4.0,1.0,No,2.0,3.0,3.0
2652,196,25.0,Female,7.0,4.0,1.0,No,2.0,3.0,3.0
2653,196,25.0,Female,7.0,4.0,1.0,Yes,2.0,3.0,3.0
2654,196,25.0,Female,7.0,4.0,1.0,No,2.0,3.0,3.0
2655,196,25.0,Female,7.0,4.0,1.0,No,2.0,3.0,3.0
2656,196,25.0,Female,7.0,4.0,1.0,No,2.0,3.0,3.0
2657,196,25.0,Female,7.0,4.0,1.0,No,2.0,3.0,3.0
2658,196,25.0,Female,7.0,4.0,1.0,No,2.0,3.0,3.0
2659,196,25.0,Female,7.0,4.0,1.0,No,2.0,3.0,3.0
2660,196,25.0,Female,7.0,4.0,1.0,No,2.0,3.0,3.0
2661,196,25.0,Female,7.0,4.0,1.0,No,2.0,3.0,3.0
2662,196,25.0,Female,7.0,4.0,1.0,No,2.0,3.0,3.0
2663,196,25.0,Female,7.0,4.0,1.0,No,2.0,3.0,3.0
2664,196,25.0,Female,7.0,4.0,1.0,No,2.0,3.0,3.0
2665,196,25.0,Female,7.0,4.0,1.0,No,2.0,3.0,3.0
2666,196,25.0,Female,7.0,4.0,1.0,No,2.0,3.0,3.0
2667,196,25.0,Female,7.0,4.0,1.0,No,2.0,3.0,3.0
2668,197,24.0,Female,13.0,6.0,1.0,No,3.0,3.0,2.0
2669,197,24.0,Female,13.0,6.0,1.0,No,3.0,3.0,2.0
2670,197,24.0,Female,13.0,6.0,1.0,No,3.0,3.0,2.0
2671,197,24.0,Female,13.0,6.0,1.0,Yes,3.0,3.0,2.0
2672,197,24.0,Female,13.0,6.0,1.0,No,3.0,3.0,2.0
2673,197,24.0,Female,13.0,6.0,1.0,No,3.0,3.0,2.0
2674,197,24.0,Female,13.0,6.0,1.0,No,3.0,3.0,2.0
2675,197,24.0,Female,13.0,6.0,1.0,No,3.0,3.0,2.0
2676,197,24.0,Female,13.0,6.0,1.0,No,3.0,3.0,2.0
2677,197,24.0,Female,13.0,6.0,1.0,No,3.0,3.0,2.0
2678,197,24.0,Female,13.0,6.0,1.0,No,3.0,3.0,2.0
2679,197,24.0,Female,13.0,6.0,1.0,No,3.0,3.0,2.0
2680,197,24.0,Female,13.0,6.0,1.0,No,3.0,3.0,2.0
2681,197,24.0,Female,13.0,6.0,1.0,No,3.0,3.0,2.0
2682,197,24.0,Female,13.0,6.0,1.0,No,3.0,3.0,2.0
2683,197,24.0,Female,13.0,6.0,1.0,No,3.0,3.0,2.0
2684,197,24.0,Female,13.0,6.0,1.0,No,3.0,3.0,2.0
2685,197,24.0,Female,13.0,6.0,1.0,Yes,3.0,3.0,2.0
2686,197,24.0,Female,13.0,6.0,1.0,Yes,3.0,3.0,2.0
2687,197,24.0,Female,13.0,6.0,1.0,No,3.0,3.0,2.0
2688,198,23.0,Female,13.0,4.0,2.0,No,,,
2689,198,23.0,Female,13.0,4.0,2.0,No,,,
2690,198,23.0,Female,13.0,4.0,2.0,No,,,
2691,198,23.0,Female,13.0,4.0,2.0,No,,,
2692,198,23.0,Female,13.0,4.0,2.0,No,,,
2693,198,23.0,Female,13.0,4.0,2.0,No,,,
2694,198,23.0,Female,13.0,4.0,2.0,No,,,
2695,198,23.0,Female,13.0,4.0,2.0,No,,,
2696,198,23.0,Female,13.0,4.0,2.0,No,,,
2697,198,23.0,Female,13.0,4.0,2.0,No,,,
2698,198,23.0,Female,13.0,4.0,2.0,No,,,
2699,198,23.0,Female,13.0,4.0,2.0,No,,,
2700,198,23.0,Female,13.0,4.0,2.0,No,,,
2701,198,23.0,Female,13.0,4.0,2.0,No,,,
2702,198,23.0,Female,13.0,4.0,2.0,No,,,
2703,198,23.0,Female,13.0,4.0,2.0,No,,,
2704,198,23.0,Female,13.0,4.0,2.0,No,,,
2705,198,23.0,Female,13.0,4.0,2.0,No,,,
2706,198,23.0,Female,13.0,4.0,2.0,No,,,
2707,198,23.0,Female,13.0,4.0,2.0,No,,,
2708,199,30.0,Female,7.0,2.0,4.0,No,7.0,3.0,2.0
2709,199,30.0,Female,7.0,2.0,4.0,Yes,7.0,3.0,2.0
2710,199,30.0,Female,7.0,2.0,4.0,No,7.0,3.0,2.0
2711,199,30.0,Female,7.0,2.0,4.0,Yes,7.0,3.0,2.0
2712,199,30.0,Female,7.0,2.0,4.0,No,7.0,3.0,2.0
2713,199,30.0,Female,7.0,2.0,4.0,Yes,7.0,3.0,2.0
2714,199,30.0,Female,7.0,2.0,4.0,No,7.0,3.0,2.0
2715,199,30.0,Female,7.0,2.0,4.0,Yes,7.0,3.0,2.0
2716,199,30.0,Female,7.0,2.0,4.0,No,7.0,3.0,2.0
2717,199,30.0,Female,7.0,2.0,4.0,No,7.0,3.0,2.0
2718,199,30.0,Female,7.0,2.0,4.0,No,7.0,3.0,2.0
2719,199,30.0,Female,7.0,2.0,4.0,No,7.0,3.0,2.0
2720,199,30.0,Female,7.0,2.0,4.0,Yes,7.0,3.0,2.0
2721,199,30.0,Female,7.0,2.0,4.0,No,7.0,3.0,2.0
2722,199,30.0,Female,7.0,2.0,4.0,No,7.0,3.0,2.0
2723,199,30.0,Female,7.0,2.0,4.0,No,7.0,3.0,2.0
2724,199,30.0,Female,7.0,2.0,4.0,No,7.0,3.0,2.0
2725,199,30.0,Female,7.0,2.0,4.0,No,7.0,3.0,2.0
2726,199,30.0,Female,7.0,2.0,4.0,No,7.0,3.0,2.0
2727,199,30.0,Female,7.0,2.0,4.0,No,7.0,3.0,2.0
2728,200,25.0,Female,8.0,2.0,1.0,No,6.0,1.0,2.0
2729,200,25.0,Female,8.0,2.0,1.0,No,6.0,1.0,2.0
2730,200,25.0,Female,8.0,2.0,1.0,No,6.0,1.0,2.0
2731,200,25.0,Female,8.0,2.0,1.0,Yes,6.0,1.0,2.0
2732,200,25.0,Female,8.0,2.0,1.0,No,6.0,1.0,2.0
2733,200,25.0,Female,8.0,2.0,1.0,No,6.0,1.0,2.0
2734,200,25.0,Female,8.0,2.0,1.0,No,6.0,1.0,2.0
2735,200,25.0,Female,8.0,2.0,1.0,No,6.0,1.0,2.0
2736,200,25.0,Female,8.0,2.0,1.0,No,6.0,1.0,2.0
2737,200,25.0,Female,8.0,2.0,1.0,No,6.0,1.0,2.0
2738,200,25.0,Female,8.0,2.0,1.0,Yes,6.0,1.0,2.0
2739,200,25.0,Female,8.0,2.0,1.0,No,6.0,1.0,2.0
2740,200,25.0,Female,8.0,2.0,1.0,No,6.0,1.0,2.0
2741,200,25.0,Female,8.0,2.0,1.0,No,6.0,1.0,2.0
2742,200,25.0,Female,8.0,2.0,1.0,No,6.0,1.0,2.0
2743,200,25.0,Female,8.0,2.0,1.0,Yes,6.0,1.0,2.0
2744,200,25.0,Female,8.0,2.0,1.0,No,6.0,1.0,2.0
2745,200,25.0,Female,8.0,2.0,1.0,No,6.0,1.0,2.0
2746,200,25.0,Female,8.0,2.0,1.0,No,6.0,1.0,2.0
2747,200,25.0,Female,8.0,2.0,1.0,No,6.0,1.0,2.0
2748,201,25.0,Female,8.0,2.0,1.0,No,5.0,1.0,2.0
2749,201,25.0,Female,8.0,2.0,1.0,No,5.0,1.0,2.0
2750,201,25.0,Female,8.0,2.0,1.0,No,5.0,1.0,2.0
2751,201,25.0,Female,8.0,2.0,1.0,No,5.0,1.0,2.0
2752,201,25.0,Female,8.0,2.0,1.0,No,5.0,1.0,2.0
2753,201,25.0,Female,8.0,2.0,1.0,No,5.0,1.0,2.0
2754,201,25.0,Female,8.0,2.0,1.0,No,5.0,1.0,2.0
2755,201,25.0,Female,8.0,2.0,1.0,No,5.0,1.0,2.0
2756,201,25.0,Female,8.0,2.0,1.0,No,5.0,1.0,2.0
2757,201,25.0,Female,8.0,2.0,1.0,No,5.0,1.0,2.0
2758,201,25.0,Female,8.0,2.0,1.0,No,5.0,1.0,2.0
2759,201,25.0,Female,8.0,2.0,1.0,No,5.0,1.0,2.0
2760,201,25.0,Female,8.0,2.0,1.0,No,5.0,1.0,2.0
2761,201,25.0,Female,8.0,2.0,1.0,No,5.0,1.0,2.0
2762,201,25.0,Female,8.0,2.0,1.0,No,5.0,1.0,2.0
2763,201,25.0,Female,8.0,2.0,1.0,No,5.0,1.0,2.0
2764,201,25.0,Female,8.0,2.0,1.0,Yes,5.0,1.0,2.0
2765,201,25.0,Female,8.0,2.0,1.0,No,5.0,1.0,2.0
2766,201,25.0,Female,8.0,2.0,1.0,No,5.0,1.0,2.0
2767,201,25.0,Female,8.0,2.0,1.0,No,5.0,1.0,2.0
2768,202,22.0,Female,2.0,2.0,2.0,No,5.0,3.0,2.0
2769,202,22.0,Female,2.0,2.0,2.0,No,5.0,3.0,2.0
2770,202,22.0,Female,2.0,2.0,2.0,No,5.0,3.0,2.0
2771,202,22.0,Female,2.0,2.0,2.0,Yes,5.0,3.0,2.0
2772,202,22.0,Female,2.0,2.0,2.0,No,5.0,3.0,2.0
2773,202,22.0,Female,2.0,2.0,2.0,No,5.0,3.0,2.0
2774,202,22.0,Female,2.0,2.0,2.0,No,5.0,3.0,2.0
2775,202,22.0,Female,2.0,2.0,2.0,No,5.0,3.0,2.0
2776,202,22.0,Female,2.0,2.0,2.0,No,5.0,3.0,2.0
2777,202,22.0,Female,2.0,2.0,2.0,No,5.0,3.0,2.0
2778,202,22.0,Female,2.0,2.0,2.0,No,5.0,3.0,2.0
2779,202,22.0,Female,2.0,2.0,2.0,No,5.0,3.0,2.0
2780,202,22.0,Female,2.0,2.0,2.0,No,5.0,3.0,2.0
2781,202,22.0,Female,2.0,2.0,2.0,No,5.0,3.0,2.0
2782,202,22.0,Female,2.0,2.0,2.0,No,5.0,3.0,2.0
2783,202,22.0,Female,2.0,2.0,2.0,No,5.0,3.0,2.0
2784,202,22.0,Female,2.0,2.0,2.0,No,5.0,3.0,2.0
2785,202,22.0,Female,2.0,2.0,2.0,No,5.0,3.0,2.0
2786,202,22.0,Female,2.0,2.0,2.0,No,5.0,3.0,2.0
2787,202,22.0,Female,2.0,2.0,2.0,Yes,5.0,3.0,2.0
2788,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2789,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2790,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2791,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2792,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2793,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2794,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2795,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2796,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2797,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2798,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2799,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2800,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2801,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2802,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2803,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2804,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2805,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2806,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2807,203,22.0,Female,2.0,2.0,6.0,No,5.0,3.0,2.0
2808,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2809,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2810,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2811,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2812,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2813,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2814,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2815,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2816,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2817,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2818,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2819,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2820,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2821,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2822,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2823,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2824,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2825,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2826,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2827,204,26.0,Female,8.0,2.0,3.0,No,4.0,1.0,3.0
2828,205,23.0,Female,10.0,2.0,1.0,No,9.0,3.0,3.0
2829,205,23.0,Female,10.0,2.0,1.0,No,9.0,3.0,3.0
2830,205,23.0,Female,10.0,2.0,1.0,No,9.0,3.0,3.0
2831,205,23.0,Female,10.0,2.0,1.0,No,9.0,3.0,3.0
2832,205,23.0,Female,10.0,2.0,1.0,No,9.0,3.0,3.0
2833,205,23.0,Female,10.0,2.0,1.0,No,9.0,3.0,3.0
2834,205,23.0,Female,10.0,2.0,1.0,Yes,9.0,3.0,3.0
2835,205,23.0,Female,10.0,2.0,1.0,Yes,9.0,3.0,3.0
2836,205,23.0,Female,10.0,2.0,1.0,No,9.0,3.0,3.0
2837,205,23.0,Female,10.0,2.0,1.0,No,9.0,3.0,3.0
2838,205,23.0,Female,10.0,2.0,1.0,No,9.0,3.0,3.0
2839,205,23.0,Female,10.0,2.0,1.0,No,9.0,3.0,3.0
2840,205,23.0,Female,10.0,2.0,1.0,No,9.0,3.0,3.0
2841,205,23.0,Female,10.0,2.0,1.0,No,9.0,3.0,3.0
2842,205,23.0,Female,10.0,2.0,1.0,No,9.0,3.0,3.0
2843,205,23.0,Female,10.0,2.0,1.0,No,9.0,3.0,3.0
2844,205,23.0,Female,10.0,2.0,1.0,No,9.0,3.0,3.0
2845,205,23.0,Female,10.0,2.0,1.0,No,9.0,3.0,3.0
2846,205,23.0,Female,10.0,2.0,1.0,No,9.0,3.0,3.0
2847,205,23.0,Female,10.0,2.0,1.0,No,9.0,3.0,3.0
2848,206,31.0,Female,8.0,1.0,1.0,No,,,
2849,206,31.0,Female,8.0,1.0,1.0,No,,,
2850,206,31.0,Female,8.0,1.0,1.0,No,,,
2851,206,31.0,Female,8.0,1.0,1.0,No,,,
2852,206,31.0,Female,8.0,1.0,1.0,Yes,,,
2853,206,31.0,Female,8.0,1.0,1.0,No,,,
2854,206,31.0,Female,8.0,1.0,1.0,Yes,,,
2855,206,31.0,Female,8.0,1.0,1.0,Yes,,,
2856,206,31.0,Female,8.0,1.0,1.0,No,,,
2857,206,31.0,Female,8.0,1.0,1.0,Yes,,,
2858,206,31.0,Female,8.0,1.0,1.0,Yes,,,
2859,206,31.0,Female,8.0,1.0,1.0,Yes,,,
2860,206,31.0,Female,8.0,1.0,1.0,No,,,
2861,206,31.0,Female,8.0,1.0,1.0,No,,,
2862,206,31.0,Female,8.0,1.0,1.0,No,,,
2863,206,31.0,Female,8.0,1.0,1.0,No,,,
2864,206,31.0,Female,8.0,1.0,1.0,Yes,,,
2865,206,31.0,Female,8.0,1.0,1.0,No,,,
2866,206,31.0,Female,8.0,1.0,1.0,No,,,
2867,206,31.0,Female,8.0,1.0,1.0,Yes,,,
2868,207,23.0,Female,10.0,2.0,1.0,No,3.0,3.0,3.0
2869,207,23.0,Female,10.0,2.0,1.0,No,3.0,3.0,3.0
2870,207,23.0,Female,10.0,2.0,1.0,No,3.0,3.0,3.0
2871,207,23.0,Female,10.0,2.0,1.0,No,3.0,3.0,3.0
2872,207,23.0,Female,10.0,2.0,1.0,No,3.0,3.0,3.0
2873,207,23.0,Female,10.0,2.0,1.0,Yes,3.0,3.0,3.0
2874,207,23.0,Female,10.0,2.0,1.0,No,3.0,3.0,3.0
2875,207,23.0,Female,10.0,2.0,1.0,No,3.0,3.0,3.0
2876,207,23.0,Female,10.0,2.0,1.0,No,3.0,3.0,3.0
2877,207,23.0,Female,10.0,2.0,1.0,No,3.0,3.0,3.0
2878,207,23.0,Female,10.0,2.0,1.0,No,3.0,3.0,3.0
2879,207,23.0,Female,10.0,2.0,1.0,No,3.0,3.0,3.0
2880,207,23.0,Female,10.0,2.0,1.0,Yes,3.0,3.0,3.0
2881,207,23.0,Female,10.0,2.0,1.0,Yes,3.0,3.0,3.0
2882,207,23.0,Female,10.0,2.0,1.0,No,3.0,3.0,3.0
2883,207,23.0,Female,10.0,2.0,1.0,No,3.0,3.0,3.0
2884,207,23.0,Female,10.0,2.0,1.0,No,3.0,3.0,3.0
2885,207,23.0,Female,10.0,2.0,1.0,No,3.0,3.0,3.0
2886,207,23.0,Female,10.0,2.0,1.0,No,3.0,3.0,3.0
2887,207,23.0,Female,10.0,2.0,1.0,No,3.0,3.0,3.0
2888,208,25.0,Female,10.0,1.0,2.0,No,5.0,1.0,2.0
2889,208,25.0,Female,10.0,1.0,2.0,Yes,5.0,1.0,2.0
2890,208,25.0,Female,10.0,1.0,2.0,No,5.0,1.0,2.0
2891,208,25.0,Female,10.0,1.0,2.0,Yes,5.0,1.0,2.0
2892,208,25.0,Female,10.0,1.0,2.0,No,5.0,1.0,2.0
2893,208,25.0,Female,10.0,1.0,2.0,Yes,5.0,1.0,2.0
2894,208,25.0,Female,10.0,1.0,2.0,Yes,5.0,1.0,2.0
2895,208,25.0,Female,10.0,1.0,2.0,No,5.0,1.0,2.0
2896,208,25.0,Female,10.0,1.0,2.0,No,5.0,1.0,2.0
2897,208,25.0,Female,10.0,1.0,2.0,No,5.0,1.0,2.0
2898,208,25.0,Female,10.0,1.0,2.0,Yes,5.0,1.0,2.0
2899,208,25.0,Female,10.0,1.0,2.0,No,5.0,1.0,2.0
2900,208,25.0,Female,10.0,1.0,2.0,Yes,5.0,1.0,2.0
2901,208,25.0,Female,10.0,1.0,2.0,Yes,5.0,1.0,2.0
2902,208,25.0,Female,10.0,1.0,2.0,No,5.0,1.0,2.0
2903,208,25.0,Female,10.0,1.0,2.0,Yes,5.0,1.0,2.0
2904,208,25.0,Female,10.0,1.0,2.0,Yes,5.0,1.0,2.0
2905,208,25.0,Female,10.0,1.0,2.0,Yes,5.0,1.0,2.0
2906,208,25.0,Female,10.0,1.0,2.0,No,5.0,1.0,2.0
2907,208,25.0,Female,10.0,1.0,2.0,Yes,5.0,1.0,2.0
2908,209,28.0,Female,13.0,1.0,3.0,No,,,
2909,209,28.0,Female,13.0,1.0,3.0,No,,,
2910,209,28.0,Female,13.0,1.0,3.0,No,,,
2911,209,28.0,Female,13.0,1.0,3.0,No,,,
2912,209,28.0,Female,13.0,1.0,3.0,No,,,
2913,209,28.0,Female,13.0,1.0,3.0,No,,,
2914,209,28.0,Female,13.0,1.0,3.0,No,,,
2915,209,28.0,Female,13.0,1.0,3.0,No,,,
2916,209,28.0,Female,13.0,1.0,3.0,No,,,
2917,209,28.0,Female,13.0,1.0,3.0,No,,,
2918,209,28.0,Female,13.0,1.0,3.0,No,,,
2919,209,28.0,Female,13.0,1.0,3.0,No,,,
2920,209,28.0,Female,13.0,1.0,3.0,No,,,
2921,209,28.0,Female,13.0,1.0,3.0,No,,,
2922,209,28.0,Female,13.0,1.0,3.0,No,,,
2923,209,28.0,Female,13.0,1.0,3.0,No,,,
2924,209,28.0,Female,13.0,1.0,3.0,No,,,
2925,209,28.0,Female,13.0,1.0,3.0,No,,,
2926,209,28.0,Female,13.0,1.0,3.0,No,,,
2927,209,28.0,Female,13.0,1.0,3.0,No,,,
2928,210,29.0,Female,10.0,2.0,2.0,Yes,4.0,1.0,2.0
2929,210,29.0,Female,10.0,2.0,2.0,Yes,4.0,1.0,2.0
2930,210,29.0,Female,10.0,2.0,2.0,No,4.0,1.0,2.0
2931,210,29.0,Female,10.0,2.0,2.0,No,4.0,1.0,2.0
2932,210,29.0,Female,10.0,2.0,2.0,No,4.0,1.0,2.0
2933,210,29.0,Female,10.0,2.0,2.0,No,4.0,1.0,2.0
2934,210,29.0,Female,10.0,2.0,2.0,No,4.0,1.0,2.0
2935,210,29.0,Female,10.0,2.0,2.0,No,4.0,1.0,2.0
2936,210,29.0,Female,10.0,2.0,2.0,No,4.0,1.0,2.0
2937,210,29.0,Female,10.0,2.0,2.0,No,4.0,1.0,2.0
2938,210,29.0,Female,10.0,2.0,2.0,No,4.0,1.0,2.0
2939,210,29.0,Female,10.0,2.0,2.0,No,4.0,1.0,2.0
2940,210,29.0,Female,10.0,2.0,2.0,No,4.0,1.0,2.0
2941,210,29.0,Female,10.0,2.0,2.0,No,4.0,1.0,2.0
2942,210,29.0,Female,10.0,2.0,2.0,No,4.0,1.0,2.0
2943,210,29.0,Female,10.0,2.0,2.0,Yes,4.0,1.0,2.0
2944,210,29.0,Female,10.0,2.0,2.0,No,4.0,1.0,2.0
2945,210,29.0,Female,10.0,2.0,2.0,No,4.0,1.0,2.0
2946,210,29.0,Female,10.0,2.0,2.0,No,4.0,1.0,2.0
2947,210,29.0,Female,10.0,2.0,2.0,No,4.0,1.0,2.0
2948,211,28.0,Female,13.0,2.0,2.0,No,2.0,3.0,2.0
2949,211,28.0,Female,13.0,2.0,2.0,No,2.0,3.0,2.0
2950,211,28.0,Female,13.0,2.0,2.0,No,2.0,3.0,2.0
2951,211,28.0,Female,13.0,2.0,2.0,No,2.0,3.0,2.0
2952,211,28.0,Female,13.0,2.0,2.0,No,2.0,3.0,2.0
2953,211,28.0,Female,13.0,2.0,2.0,Yes,2.0,3.0,2.0
2954,211,28.0,Female,13.0,2.0,2.0,No,2.0,3.0,2.0
2955,211,28.0,Female,13.0,2.0,2.0,No,2.0,3.0,2.0
2956,211,28.0,Female,13.0,2.0,2.0,No,2.0,3.0,2.0
2957,211,28.0,Female,13.0,2.0,2.0,No,2.0,3.0,2.0
2958,211,28.0,Female,13.0,2.0,2.0,No,2.0,3.0,2.0
2959,211,28.0,Female,13.0,2.0,2.0,No,2.0,3.0,2.0
2960,211,28.0,Female,13.0,2.0,2.0,No,2.0,3.0,2.0
2961,211,28.0,Female,13.0,2.0,2.0,No,2.0,3.0,2.0
2962,211,28.0,Female,13.0,2.0,2.0,No,2.0,3.0,2.0
2963,211,28.0,Female,13.0,2.0,2.0,No,2.0,3.0,2.0
2964,211,28.0,Female,13.0,2.0,2.0,Yes,2.0,3.0,2.0
2965,211,28.0,Female,13.0,2.0,2.0,No,2.0,3.0,2.0
2966,211,28.0,Female,13.0,2.0,2.0,No,2.0,3.0,2.0
2967,211,28.0,Female,13.0,2.0,2.0,No,2.0,3.0,2.0
2968,212,27.0,Female,8.0,3.0,1.0,No,7.0,1.0,2.0
2969,212,27.0,Female,8.0,3.0,1.0,Yes,7.0,1.0,2.0
2970,212,27.0,Female,8.0,3.0,1.0,No,7.0,1.0,2.0
2971,212,27.0,Female,8.0,3.0,1.0,Yes,7.0,1.0,2.0
2972,212,27.0,Female,8.0,3.0,1.0,No,7.0,1.0,2.0
2973,212,27.0,Female,8.0,3.0,1.0,Yes,7.0,1.0,2.0
2974,212,27.0,Female,8.0,3.0,1.0,No,7.0,1.0,2.0
2975,212,27.0,Female,8.0,3.0,1.0,Yes,7.0,1.0,2.0
2976,212,27.0,Female,8.0,3.0,1.0,No,7.0,1.0,2.0
2977,212,27.0,Female,8.0,3.0,1.0,No,7.0,1.0,2.0
2978,212,27.0,Female,8.0,3.0,1.0,Yes,7.0,1.0,2.0
2979,212,27.0,Female,8.0,3.0,1.0,No,7.0,1.0,2.0
2980,212,27.0,Female,8.0,3.0,1.0,Yes,7.0,1.0,2.0
2981,212,27.0,Female,8.0,3.0,1.0,No,7.0,1.0,2.0
2982,212,27.0,Female,8.0,3.0,1.0,Yes,7.0,1.0,2.0
2983,212,27.0,Female,8.0,3.0,1.0,No,7.0,1.0,2.0
2984,212,27.0,Female,8.0,3.0,1.0,No,7.0,1.0,2.0
2985,212,27.0,Female,8.0,3.0,1.0,Yes,7.0,1.0,2.0
2986,212,27.0,Female,8.0,3.0,1.0,No,7.0,1.0,2.0
2987,212,27.0,Female,8.0,3.0,1.0,Yes,7.0,1.0,2.0
2988,213,25.0,Female,13.0,3.0,2.0,No,4.0,3.0,3.0
2989,213,25.0,Female,13.0,3.0,2.0,No,4.0,3.0,3.0
2990,213,25.0,Female,13.0,3.0,2.0,No,4.0,3.0,3.0
2991,213,25.0,Female,13.0,3.0,2.0,Yes,4.0,3.0,3.0
2992,213,25.0,Female,13.0,3.0,2.0,No,4.0,3.0,3.0
2993,213,25.0,Female,13.0,3.0,2.0,No,4.0,3.0,3.0
2994,213,25.0,Female,13.0,3.0,2.0,No,4.0,3.0,3.0
2995,213,25.0,Female,13.0,3.0,2.0,No,4.0,3.0,3.0
2996,213,25.0,Female,13.0,3.0,2.0,No,4.0,3.0,3.0
2997,213,25.0,Female,13.0,3.0,2.0,No,4.0,3.0,3.0
2998,213,25.0,Female,13.0,3.0,2.0,No,4.0,3.0,3.0
2999,213,25.0,Female,13.0,3.0,2.0,No,4.0,3.0,3.0
3000,213,25.0,Female,13.0,3.0,2.0,No,4.0,3.0,3.0
3001,213,25.0,Female,13.0,3.0,2.0,Yes,4.0,3.0,3.0
3002,213,25.0,Female,13.0,3.0,2.0,No,4.0,3.0,3.0
3003,213,25.0,Female,13.0,3.0,2.0,No,4.0,3.0,3.0
3004,213,25.0,Female,13.0,3.0,2.0,No,4.0,3.0,3.0
3005,213,25.0,Female,13.0,3.0,2.0,No,4.0,3.0,3.0
3006,213,25.0,Female,13.0,3.0,2.0,No,4.0,3.0,3.0
3007,213,25.0,Female,13.0,3.0,2.0,No,4.0,3.0,3.0
3008,214,23.0,Male,10.0,2.0,1.0,No,9.0,3.0,3.0
3009,214,23.0,Male,10.0,2.0,1.0,No,9.0,3.0,3.0
3010,214,23.0,Male,10.0,2.0,1.0,Yes,9.0,3.0,3.0
3011,214,23.0,Male,10.0,2.0,1.0,No,9.0,3.0,3.0
3012,214,23.0,Male,10.0,2.0,1.0,No,9.0,3.0,3.0
3013,214,23.0,Male,10.0,2.0,1.0,No,9.0,3.0,3.0
3014,214,23.0,Male,10.0,2.0,1.0,No,9.0,3.0,3.0
3015,214,23.0,Male,10.0,2.0,1.0,No,9.0,3.0,3.0
3016,214,23.0,Male,10.0,2.0,1.0,No,9.0,3.0,3.0
3017,214,23.0,Male,10.0,2.0,1.0,No,9.0,3.0,3.0
3018,214,23.0,Male,10.0,2.0,1.0,No,9.0,3.0,3.0
